matched_set_id,seed,base_game_index,strategy,reference_label_condition,comparison_label_condition,reference_game_id,comparison_game_id,reference_winner,comparison_winner,outcome_agreement,physical_first_target_matches_reference,physical_check_sequence_matches_reference_until_divergence,physical_final_alive_set_matches,first_divergence_round,first_divergence_phase,first_divergence_event_type
random_neutral_seed_45_base_389,45,389,random_neutral,normal,rotated,random_neutral_seed_45_base_389_normal,random_neutral_seed_45_base_389_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_39,45,39,random_neutral,normal,mirrored,random_neutral_seed_45_base_39_normal,random_neutral_seed_45_base_39_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_39,45,39,random_neutral,normal,rotated,random_neutral_seed_45_base_39_normal,random_neutral_seed_45_base_39_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_390,45,390,random_neutral,normal,mirrored,random_neutral_seed_45_base_390_normal,random_neutral_seed_45_base_390_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_390,45,390,random_neutral,normal,rotated,random_neutral_seed_45_base_390_normal,random_neutral_seed_45_base_390_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_391,45,391,random_neutral,normal,mirrored,random_neutral_seed_45_base_391_normal,random_neutral_seed_45_base_391_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_391,45,391,random_neutral,normal,rotated,random_neutral_seed_45_base_391_normal,random_neutral_seed_45_base_391_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_392,45,392,random_neutral,normal,mirrored,random_neutral_seed_45_base_392_normal,random_neutral_seed_45_base_392_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_392,45,392,random_neutral,normal,rotated,random_neutral_seed_45_base_392_normal,random_neutral_seed_45_base_392_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_393,45,393,random_neutral,normal,mirrored,random_neutral_seed_45_base_393_normal,random_neutral_seed_45_base_393_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_393,45,393,random_neutral,normal,rotated,random_neutral_seed_45_base_393_normal,random_neutral_seed_45_base_393_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_394,45,394,random_neutral,normal,mirrored,random_neutral_seed_45_base_394_normal,random_neutral_seed_45_base_394_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_394,45,394,random_neutral,normal,rotated,random_neutral_seed_45_base_394_normal,random_neutral_seed_45_base_394_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_395,45,395,random_neutral,normal,mirrored,random_neutral_seed_45_base_395_normal,random_neutral_seed_45_base_395_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_395,45,395,random_neutral,normal,rotated,random_neutral_seed_45_base_395_normal,random_neutral_seed_45_base_395_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_396,45,396,random_neutral,normal,mirrored,random_neutral_seed_45_base_396_normal,random_neutral_seed_45_base_396_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_396,45,396,random_neutral,normal,rotated,random_neutral_seed_45_base_396_normal,random_neutral_seed_45_base_396_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_397,45,397,random_neutral,normal,mirrored,random_neutral_seed_45_base_397_normal,random_neutral_seed_45_base_397_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_397,45,397,random_neutral,normal,rotated,random_neutral_seed_45_base_397_normal,random_neutral_seed_45_base_397_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_398,45,398,random_neutral,normal,mirrored,random_neutral_seed_45_base_398_normal,random_neutral_seed_45_base_398_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_398,45,398,random_neutral,normal,rotated,random_neutral_seed_45_base_398_normal,random_neutral_seed_45_base_398_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_399,45,399,random_neutral,normal,mirrored,random_neutral_seed_45_base_399_normal,random_neutral_seed_45_base_399_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_399,45,399,random_neutral,normal,rotated,random_neutral_seed_45_base_399_normal,random_neutral_seed_45_base_399_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_4,45,4,random_neutral,normal,mirrored,random_neutral_seed_45_base_4_normal,random_neutral_seed_45_base_4_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_4,45,4,random_neutral,normal,rotated,random_neutral_seed_45_base_4_normal,random_neutral_seed_45_base_4_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_40,45,40,random_neutral,normal,mirrored,random_neutral_seed_45_base_40_normal,random_neutral_seed_45_base_40_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_40,45,40,random_neutral,normal,rotated,random_neutral_seed_45_base_40_normal,random_neutral_seed_45_base_40_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_400,45,400,random_neutral,normal,mirrored,random_neutral_seed_45_base_400_normal,random_neutral_seed_45_base_400_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_400,45,400,random_neutral,normal,rotated,random_neutral_seed_45_base_400_normal,random_neutral_seed_45_base_400_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_401,45,401,random_neutral,normal,mirrored,random_neutral_seed_45_base_401_normal,random_neutral_seed_45_base_401_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_401,45,401,random_neutral,normal,rotated,random_neutral_seed_45_base_401_normal,random_neutral_seed_45_base_401_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_402,45,402,random_neutral,normal,mirrored,random_neutral_seed_45_base_402_normal,random_neutral_seed_45_base_402_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_402,45,402,random_neutral,normal,rotated,random_neutral_seed_45_base_402_normal,random_neutral_seed_45_base_402_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_403,45,403,random_neutral,normal,mirrored,random_neutral_seed_45_base_403_normal,random_neutral_seed_45_base_403_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_403,45,403,random_neutral,normal,rotated,random_neutral_seed_45_base_403_normal,random_neutral_seed_45_base_403_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_404,45,404,random_neutral,normal,mirrored,random_neutral_seed_45_base_404_normal,random_neutral_seed_45_base_404_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_404,45,404,random_neutral,normal,rotated,random_neutral_seed_45_base_404_normal,random_neutral_seed_45_base_404_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_405,45,405,random_neutral,normal,mirrored,random_neutral_seed_45_base_405_normal,random_neutral_seed_45_base_405_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_405,45,405,random_neutral,normal,rotated,random_neutral_seed_45_base_405_normal,random_neutral_seed_45_base_405_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_406,45,406,random_neutral,normal,mirrored,random_neutral_seed_45_base_406_normal,random_neutral_seed_45_base_406_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_406,45,406,random_neutral,normal,rotated,random_neutral_seed_45_base_406_normal,random_neutral_seed_45_base_406_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_407,45,407,random_neutral,normal,mirrored,random_neutral_seed_45_base_407_normal,random_neutral_seed_45_base_407_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_407,45,407,random_neutral,normal,rotated,random_neutral_seed_45_base_407_normal,random_neutral_seed_45_base_407_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_408,45,408,random_neutral,normal,mirrored,random_neutral_seed_45_base_408_normal,random_neutral_seed_45_base_408_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_408,45,408,random_neutral,normal,rotated,random_neutral_seed_45_base_408_normal,random_neutral_seed_45_base_408_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_409,45,409,random_neutral,normal,mirrored,random_neutral_seed_45_base_409_normal,random_neutral_seed_45_base_409_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_409,45,409,random_neutral,normal,rotated,random_neutral_seed_45_base_409_normal,random_neutral_seed_45_base_409_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_41,45,41,random_neutral,normal,mirrored,random_neutral_seed_45_base_41_normal,random_neutral_seed_45_base_41_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_41,45,41,random_neutral,normal,rotated,random_neutral_seed_45_base_41_normal,random_neutral_seed_45_base_41_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_410,45,410,random_neutral,normal,mirrored,random_neutral_seed_45_base_410_normal,random_neutral_seed_45_base_410_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_410,45,410,random_neutral,normal,rotated,random_neutral_seed_45_base_410_normal,random_neutral_seed_45_base_410_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_411,45,411,random_neutral,normal,mirrored,random_neutral_seed_45_base_411_normal,random_neutral_seed_45_base_411_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_411,45,411,random_neutral,normal,rotated,random_neutral_seed_45_base_411_normal,random_neutral_seed_45_base_411_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_412,45,412,random_neutral,normal,mirrored,random_neutral_seed_45_base_412_normal,random_neutral_seed_45_base_412_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_412,45,412,random_neutral,normal,rotated,random_neutral_seed_45_base_412_normal,random_neutral_seed_45_base_412_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_413,45,413,random_neutral,normal,mirrored,random_neutral_seed_45_base_413_normal,random_neutral_seed_45_base_413_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_413,45,413,random_neutral,normal,rotated,random_neutral_seed_45_base_413_normal,random_neutral_seed_45_base_413_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_414,45,414,random_neutral,normal,mirrored,random_neutral_seed_45_base_414_normal,random_neutral_seed_45_base_414_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_414,45,414,random_neutral,normal,rotated,random_neutral_seed_45_base_414_normal,random_neutral_seed_45_base_414_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_415,45,415,random_neutral,normal,mirrored,random_neutral_seed_45_base_415_normal,random_neutral_seed_45_base_415_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_415,45,415,random_neutral,normal,rotated,random_neutral_seed_45_base_415_normal,random_neutral_seed_45_base_415_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_416,45,416,random_neutral,normal,mirrored,random_neutral_seed_45_base_416_normal,random_neutral_seed_45_base_416_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_416,45,416,random_neutral,normal,rotated,random_neutral_seed_45_base_416_normal,random_neutral_seed_45_base_416_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_417,45,417,random_neutral,normal,mirrored,random_neutral_seed_45_base_417_normal,random_neutral_seed_45_base_417_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_417,45,417,random_neutral,normal,rotated,random_neutral_seed_45_base_417_normal,random_neutral_seed_45_base_417_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_418,45,418,random_neutral,normal,mirrored,random_neutral_seed_45_base_418_normal,random_neutral_seed_45_base_418_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_418,45,418,random_neutral,normal,rotated,random_neutral_seed_45_base_418_normal,random_neutral_seed_45_base_418_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_419,45,419,random_neutral,normal,mirrored,random_neutral_seed_45_base_419_normal,random_neutral_seed_45_base_419_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_419,45,419,random_neutral,normal,rotated,random_neutral_seed_45_base_419_normal,random_neutral_seed_45_base_419_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_42,45,42,random_neutral,normal,mirrored,random_neutral_seed_45_base_42_normal,random_neutral_seed_45_base_42_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_42,45,42,random_neutral,normal,rotated,random_neutral_seed_45_base_42_normal,random_neutral_seed_45_base_42_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_420,45,420,random_neutral,normal,mirrored,random_neutral_seed_45_base_420_normal,random_neutral_seed_45_base_420_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_420,45,420,random_neutral,normal,rotated,random_neutral_seed_45_base_420_normal,random_neutral_seed_45_base_420_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_421,45,421,random_neutral,normal,mirrored,random_neutral_seed_45_base_421_normal,random_neutral_seed_45_base_421_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_421,45,421,random_neutral,normal,rotated,random_neutral_seed_45_base_421_normal,random_neutral_seed_45_base_421_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_422,45,422,random_neutral,normal,mirrored,random_neutral_seed_45_base_422_normal,random_neutral_seed_45_base_422_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_422,45,422,random_neutral,normal,rotated,random_neutral_seed_45_base_422_normal,random_neutral_seed_45_base_422_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_423,45,423,random_neutral,normal,mirrored,random_neutral_seed_45_base_423_normal,random_neutral_seed_45_base_423_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_423,45,423,random_neutral,normal,rotated,random_neutral_seed_45_base_423_normal,random_neutral_seed_45_base_423_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_424,45,424,random_neutral,normal,mirrored,random_neutral_seed_45_base_424_normal,random_neutral_seed_45_base_424_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_424,45,424,random_neutral,normal,rotated,random_neutral_seed_45_base_424_normal,random_neutral_seed_45_base_424_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_425,45,425,random_neutral,normal,mirrored,random_neutral_seed_45_base_425_normal,random_neutral_seed_45_base_425_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_425,45,425,random_neutral,normal,rotated,random_neutral_seed_45_base_425_normal,random_neutral_seed_45_base_425_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_426,45,426,random_neutral,normal,mirrored,random_neutral_seed_45_base_426_normal,random_neutral_seed_45_base_426_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_426,45,426,random_neutral,normal,rotated,random_neutral_seed_45_base_426_normal,random_neutral_seed_45_base_426_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_427,45,427,random_neutral,normal,mirrored,random_neutral_seed_45_base_427_normal,random_neutral_seed_45_base_427_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_427,45,427,random_neutral,normal,rotated,random_neutral_seed_45_base_427_normal,random_neutral_seed_45_base_427_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_428,45,428,random_neutral,normal,mirrored,random_neutral_seed_45_base_428_normal,random_neutral_seed_45_base_428_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_428,45,428,random_neutral,normal,rotated,random_neutral_seed_45_base_428_normal,random_neutral_seed_45_base_428_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_429,45,429,random_neutral,normal,mirrored,random_neutral_seed_45_base_429_normal,random_neutral_seed_45_base_429_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_429,45,429,random_neutral,normal,rotated,random_neutral_seed_45_base_429_normal,random_neutral_seed_45_base_429_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_43,45,43,random_neutral,normal,mirrored,random_neutral_seed_45_base_43_normal,random_neutral_seed_45_base_43_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_43,45,43,random_neutral,normal,rotated,random_neutral_seed_45_base_43_normal,random_neutral_seed_45_base_43_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_430,45,430,random_neutral,normal,mirrored,random_neutral_seed_45_base_430_normal,random_neutral_seed_45_base_430_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_430,45,430,random_neutral,normal,rotated,random_neutral_seed_45_base_430_normal,random_neutral_seed_45_base_430_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_431,45,431,random_neutral,normal,mirrored,random_neutral_seed_45_base_431_normal,random_neutral_seed_45_base_431_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_431,45,431,random_neutral,normal,rotated,random_neutral_seed_45_base_431_normal,random_neutral_seed_45_base_431_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_432,45,432,random_neutral,normal,mirrored,random_neutral_seed_45_base_432_normal,random_neutral_seed_45_base_432_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_432,45,432,random_neutral,normal,rotated,random_neutral_seed_45_base_432_normal,random_neutral_seed_45_base_432_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_433,45,433,random_neutral,normal,mirrored,random_neutral_seed_45_base_433_normal,random_neutral_seed_45_base_433_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_433,45,433,random_neutral,normal,rotated,random_neutral_seed_45_base_433_normal,random_neutral_seed_45_base_433_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_434,45,434,random_neutral,normal,mirrored,random_neutral_seed_45_base_434_normal,random_neutral_seed_45_base_434_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_434,45,434,random_neutral,normal,rotated,random_neutral_seed_45_base_434_normal,random_neutral_seed_45_base_434_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_435,45,435,random_neutral,normal,mirrored,random_neutral_seed_45_base_435_normal,random_neutral_seed_45_base_435_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_435,45,435,random_neutral,normal,rotated,random_neutral_seed_45_base_435_normal,random_neutral_seed_45_base_435_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_436,45,436,random_neutral,normal,mirrored,random_neutral_seed_45_base_436_normal,random_neutral_seed_45_base_436_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_436,45,436,random_neutral,normal,rotated,random_neutral_seed_45_base_436_normal,random_neutral_seed_45_base_436_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_437,45,437,random_neutral,normal,mirrored,random_neutral_seed_45_base_437_normal,random_neutral_seed_45_base_437_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_437,45,437,random_neutral,normal,rotated,random_neutral_seed_45_base_437_normal,random_neutral_seed_45_base_437_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_438,45,438,random_neutral,normal,mirrored,random_neutral_seed_45_base_438_normal,random_neutral_seed_45_base_438_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_438,45,438,random_neutral,normal,rotated,random_neutral_seed_45_base_438_normal,random_neutral_seed_45_base_438_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_439,45,439,random_neutral,normal,mirrored,random_neutral_seed_45_base_439_normal,random_neutral_seed_45_base_439_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_439,45,439,random_neutral,normal,rotated,random_neutral_seed_45_base_439_normal,random_neutral_seed_45_base_439_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_44,45,44,random_neutral,normal,mirrored,random_neutral_seed_45_base_44_normal,random_neutral_seed_45_base_44_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_44,45,44,random_neutral,normal,rotated,random_neutral_seed_45_base_44_normal,random_neutral_seed_45_base_44_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_440,45,440,random_neutral,normal,mirrored,random_neutral_seed_45_base_440_normal,random_neutral_seed_45_base_440_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_440,45,440,random_neutral,normal,rotated,random_neutral_seed_45_base_440_normal,random_neutral_seed_45_base_440_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_441,45,441,random_neutral,normal,mirrored,random_neutral_seed_45_base_441_normal,random_neutral_seed_45_base_441_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_441,45,441,random_neutral,normal,rotated,random_neutral_seed_45_base_441_normal,random_neutral_seed_45_base_441_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_442,45,442,random_neutral,normal,mirrored,random_neutral_seed_45_base_442_normal,random_neutral_seed_45_base_442_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_442,45,442,random_neutral,normal,rotated,random_neutral_seed_45_base_442_normal,random_neutral_seed_45_base_442_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_443,45,443,random_neutral,normal,mirrored,random_neutral_seed_45_base_443_normal,random_neutral_seed_45_base_443_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_443,45,443,random_neutral,normal,rotated,random_neutral_seed_45_base_443_normal,random_neutral_seed_45_base_443_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_444,45,444,random_neutral,normal,mirrored,random_neutral_seed_45_base_444_normal,random_neutral_seed_45_base_444_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_444,45,444,random_neutral,normal,rotated,random_neutral_seed_45_base_444_normal,random_neutral_seed_45_base_444_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_445,45,445,random_neutral,normal,mirrored,random_neutral_seed_45_base_445_normal,random_neutral_seed_45_base_445_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_445,45,445,random_neutral,normal,rotated,random_neutral_seed_45_base_445_normal,random_neutral_seed_45_base_445_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_446,45,446,random_neutral,normal,mirrored,random_neutral_seed_45_base_446_normal,random_neutral_seed_45_base_446_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_446,45,446,random_neutral,normal,rotated,random_neutral_seed_45_base_446_normal,random_neutral_seed_45_base_446_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_447,45,447,random_neutral,normal,mirrored,random_neutral_seed_45_base_447_normal,random_neutral_seed_45_base_447_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_447,45,447,random_neutral,normal,rotated,random_neutral_seed_45_base_447_normal,random_neutral_seed_45_base_447_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_448,45,448,random_neutral,normal,mirrored,random_neutral_seed_45_base_448_normal,random_neutral_seed_45_base_448_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_448,45,448,random_neutral,normal,rotated,random_neutral_seed_45_base_448_normal,random_neutral_seed_45_base_448_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_449,45,449,random_neutral,normal,mirrored,random_neutral_seed_45_base_449_normal,random_neutral_seed_45_base_449_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_449,45,449,random_neutral,normal,rotated,random_neutral_seed_45_base_449_normal,random_neutral_seed_45_base_449_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_45,45,45,random_neutral,normal,mirrored,random_neutral_seed_45_base_45_normal,random_neutral_seed_45_base_45_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_45,45,45,random_neutral,normal,rotated,random_neutral_seed_45_base_45_normal,random_neutral_seed_45_base_45_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_450,45,450,random_neutral,normal,mirrored,random_neutral_seed_45_base_450_normal,random_neutral_seed_45_base_450_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_450,45,450,random_neutral,normal,rotated,random_neutral_seed_45_base_450_normal,random_neutral_seed_45_base_450_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_451,45,451,random_neutral,normal,mirrored,random_neutral_seed_45_base_451_normal,random_neutral_seed_45_base_451_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_451,45,451,random_neutral,normal,rotated,random_neutral_seed_45_base_451_normal,random_neutral_seed_45_base_451_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_452,45,452,random_neutral,normal,mirrored,random_neutral_seed_45_base_452_normal,random_neutral_seed_45_base_452_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_452,45,452,random_neutral,normal,rotated,random_neutral_seed_45_base_452_normal,random_neutral_seed_45_base_452_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_453,45,453,random_neutral,normal,mirrored,random_neutral_seed_45_base_453_normal,random_neutral_seed_45_base_453_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_453,45,453,random_neutral,normal,rotated,random_neutral_seed_45_base_453_normal,random_neutral_seed_45_base_453_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_454,45,454,random_neutral,normal,mirrored,random_neutral_seed_45_base_454_normal,random_neutral_seed_45_base_454_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_454,45,454,random_neutral,normal,rotated,random_neutral_seed_45_base_454_normal,random_neutral_seed_45_base_454_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_455,45,455,random_neutral,normal,mirrored,random_neutral_seed_45_base_455_normal,random_neutral_seed_45_base_455_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_455,45,455,random_neutral,normal,rotated,random_neutral_seed_45_base_455_normal,random_neutral_seed_45_base_455_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_456,45,456,random_neutral,normal,mirrored,random_neutral_seed_45_base_456_normal,random_neutral_seed_45_base_456_mirrored,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_456,45,456,random_neutral,normal,rotated,random_neutral_seed_45_base_456_normal,random_neutral_seed_45_base_456_rotated,wolf,wolf,1,1,1,1,,none,none
random_neutral_seed_45_base_457,45,457,random_neutral,normal,mirrored,random_neutral_seed_45_base_457_normal,random_neutral_seed_45_base_457_mirrored,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_457,45,457,random_neutral,normal,rotated,random_neutral_seed_45_base_457_normal,random_neutral_seed_45_base_457_rotated,village,village,1,1,1,1,,none,none
random_neutral_seed_45_base_458,45,458,random_neutral,normal,mirrored,random_neutral_seed_45_base_458_normal,random_neutral_seed_45_base_458_mirrored,village,village,1,1,1,1,,none,none
