decision_id,decision_type,candidate_uid,split_name,behavioral_regime_id,surrogate_rollout_value,full_rollout_mean_team_win_rate,full_rollout_best_action,full_rollout_value_rank_within_decision
bd8b158e15d6cd944a6ed8554d1cc7913a3d3db8ba53b039c6c7ecefb3c12b1d,day_vote,4,final_test,baseline_rule_policy,0.3333333333333333,0.42857142857142855,2,1
bd8b158e15d6cd944a6ed8554d1cc7913a3d3db8ba53b039c6c7ecefb3c12b1d,day_vote,5,final_test,baseline_rule_policy,0.0,0.2857142857142857,2,3
bd8b158e15d6cd944a6ed8554d1cc7913a3d3db8ba53b039c6c7ecefb3c12b1d,day_vote,2,final_test,baseline_rule_policy,0.6666666666666666,0.42857142857142855,2,1
fade4a2474e640605e9e8c909acfdce0c3f691008a9445b982077639ddf520c3,seer_check,8,final_test,baseline_rule_policy,0.6666666666666666,0.42857142857142855,8,1
fade4a2474e640605e9e8c909acfdce0c3f691008a9445b982077639ddf520c3,seer_check,1,final_test,baseline_rule_policy,0.6666666666666666,0.2857142857142857,8,2
fade4a2474e640605e9e8c909acfdce0c3f691008a9445b982077639ddf520c3,seer_check,9,final_test,baseline_rule_policy,1.0,0.14285714285714285,8,3
fade4a2474e640605e9e8c909acfdce0c3f691008a9445b982077639ddf520c3,seer_check,4,final_test,baseline_rule_policy,0.3333333333333333,0.14285714285714285,8,3
73ba336def5f08e8bfeefcb5b32f4205432af7a0ea0644c0826dd3df9ac5dff1,wolf_kill,2,final_test,baseline_rule_policy,0.6666666666666666,0.5714285714285714,3,3
73ba336def5f08e8bfeefcb5b32f4205432af7a0ea0644c0826dd3df9ac5dff1,wolf_kill,3,final_test,baseline_rule_policy,1.0,0.7142857142857143,3,1
73ba336def5f08e8bfeefcb5b32f4205432af7a0ea0644c0826dd3df9ac5dff1,wolf_kill,7,final_test,baseline_rule_policy,0.6666666666666666,0.7142857142857143,3,1
73ba336def5f08e8bfeefcb5b32f4205432af7a0ea0644c0826dd3df9ac5dff1,wolf_kill,5,final_test,baseline_rule_policy,0.6666666666666666,0.5714285714285714,3,3
e17ffbe251f4efb4a7b479169251e3c6501823b967d89b6a2e5049f400650568,day_vote,6,final_test,baseline_rule_policy,0.0,0.8571428571428571,7,2
e17ffbe251f4efb4a7b479169251e3c6501823b967d89b6a2e5049f400650568,day_vote,10,final_test,baseline_rule_policy,0.3333333333333333,0.7142857142857143,7,4
e17ffbe251f4efb4a7b479169251e3c6501823b967d89b6a2e5049f400650568,day_vote,9,final_test,baseline_rule_policy,1.0,0.8571428571428571,7,2
e17ffbe251f4efb4a7b479169251e3c6501823b967d89b6a2e5049f400650568,day_vote,7,final_test,baseline_rule_policy,0.6666666666666666,1.0,7,1
12cd6bc241aaa95a45b156f91e66107d42f3e79d520193c40b372b86e1edf0a6,seer_check,6,train,randomized_legal_policy,0.3333333333333333,0.0,7,2
