actor,actor_uid,actual_execution_policy,avg_ml_advantage_over_existing,avg_top_two_margin,base_game_index,behavioral_regime_id,cumulative_ml_existing_disagreements,cumulative_ml_interventions,decision_id,decision_index,decision_type,distribution_shift_category,draw,existing_rule_target,existing_rule_target_actor_uid,first_wolf_death_round,frozen_hybrid_50_50_target,frozen_ml_epsilon_010_target,frozen_ml_target,frozen_ml_target_actor_uid,game_id,hunter_kills,hunter_retaliation_occurred,hunter_retaliations,hybrid_existing_agree,in_distribution_decisions,manifest_hash,matched_set_id,mild_shift_decisions,ml_advantage_over_existing,ml_existing_agree,ml_hybrid_agree,night_kill_attempts,number_of_legal_candidates,phase,policy_name,pre_decision_snapshot_hash,pre_decision_snapshot_id,prior_ml_existing_disagreements,prior_ml_interventions,round,round_number,seed,seer_kills,selected_target,selected_target_actor_uid,selected_target_killed,selected_target_rank_under_existing_rule,selected_target_rank_under_ml,selected_target_role,selection_reason,selective_override_manifest_hash,selective_override_qualified,single_random_intervention_index,special_role_kills,split,stage2b_executed_ml_intervention,stage2b_policy_name,stage2b_shadow_only,strong_shift_decision_rate,strong_shift_decisions,successful_night_kills,time_to_parity,top_two_predicted_value_margin,total_ml_existing_disagreements,total_ml_interventions,total_rounds,total_selective_qualified_decisions,total_shadow_only_decisions,village_win,vote_control_proxy,winner,witch_kills,witch_saved_target,witch_saves,wolf_kill_decisions,wolf_survival_count,wolf_win
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow_round_3_decision_3,3,wolf_kill,strong_shift,0,7,7,2,5,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow,1,1,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,1,0,4,5,night,existing_with_ml_shadow,892c975514fcfb6a00d05a039fa2cebacbf5426cd2b4bfc32e471bc130eb75ca,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow_round_3_decision_3,2,0,3,4,235,0,7,7,1,5,1,hunter,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.75,3,3,4,0.017693494836903356,2,0,4,0,4,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow_round_4_decision_4,4,wolf_kill,strong_shift,0,5,5,2,2,10,5,5,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,1,0,4,3,night,existing_with_ml_shadow,b1451cdfb2cb6a07098e58ec9716c37d95f1f97a35a0c2152ab53d32c19897a3,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow_round_4_decision_4,2,0,4,4,235,0,5,5,1,2,1,villager,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.75,3,3,4,0.021021157758532916,2,0,4,0,4,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.010337501326569992,0.014163183044077432,1,mixed_voting_strategy,1,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_selective_ml_override_round_1_decision_1,1,wolf_kill,in_distribution,0,6,6,2,9,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_selective_ml_override,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0059941611868955524,0,0,4,7,night,selective_ml_override,,,0,0,1,4,235,0,6,6,0,4,2,seer,selective_override_not_qualified,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,selective_ml_override,0,0.75,3,3,4,0.0059941611868955524,2,0,4,0,0,0,2,wolf,1,1,1,4,1,1
1,1,existing_rule,0.010337501326569992,0.014163183044077432,1,mixed_voting_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_selective_ml_override_round_2_decision_2,2,wolf_kill,strong_shift,0,3,3,2,3,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_selective_ml_override,1,0,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.035355844119384416,0,0,4,6,night,selective_ml_override,,,1,0,2,4,235,0,3,3,1,1,4,witch,selective_override_not_qualified,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,selective_ml_override,0,0.75,3,3,4,0.011943918393977904,2,0,4,0,0,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.010337501326569992,0.014163183044077432,1,mixed_voting_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_selective_ml_override_round_3_decision_3,3,wolf_kill,strong_shift,0,7,7,2,5,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_selective_ml_override,1,1,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,1,0,4,5,night,selective_ml_override,,,2,0,3,4,235,0,7,7,1,5,1,hunter,selective_override_not_qualified,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,selective_ml_override,0,0.75,3,3,4,0.017693494836903356,2,0,4,0,0,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.010337501326569992,0.014163183044077432,1,mixed_voting_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_selective_ml_override_round_4_decision_4,4,wolf_kill,strong_shift,0,5,5,2,2,10,5,5,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_selective_ml_override,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,1,0,4,3,night,selective_ml_override,,,2,0,4,4,235,0,5,5,1,2,1,villager,selective_override_not_qualified,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,selective_ml_override,0,0.75,3,3,4,0.021021157758532916,2,0,4,0,0,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.010337501326569992,0.014163183044077432,1,mixed_voting_strategy,1,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_high_confidence_shadow_round_1_decision_1,1,wolf_kill,in_distribution,0,6,6,2,9,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_high_confidence_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0059941611868955524,0,0,4,7,night,high_confidence_shadow,,,0,0,1,4,235,0,6,6,0,4,2,seer,high_confidence_shadow_existing_rule_executed,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,high_confidence_shadow,1,0.75,3,3,4,0.0059941611868955524,2,0,4,0,4,0,2,wolf,1,1,1,4,1,1
1,1,existing_rule,0.010337501326569992,0.014163183044077432,1,mixed_voting_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_high_confidence_shadow_round_2_decision_2,2,wolf_kill,strong_shift,0,3,3,2,3,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_high_confidence_shadow,1,0,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.035355844119384416,0,0,4,6,night,high_confidence_shadow,,,1,0,2,4,235,0,3,3,1,1,4,witch,high_confidence_shadow_existing_rule_executed,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,high_confidence_shadow,1,0.75,3,3,4,0.011943918393977904,2,0,4,0,4,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.010337501326569992,0.014163183044077432,1,mixed_voting_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_high_confidence_shadow_round_3_decision_3,3,wolf_kill,strong_shift,0,7,7,2,5,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_high_confidence_shadow,1,1,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,1,0,4,5,night,high_confidence_shadow,,,2,0,3,4,235,0,7,7,1,5,1,hunter,high_confidence_shadow_existing_rule_executed,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,high_confidence_shadow,1,0.75,3,3,4,0.017693494836903356,2,0,4,0,4,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.010337501326569992,0.014163183044077432,1,mixed_voting_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_high_confidence_shadow_round_4_decision_4,4,wolf_kill,strong_shift,0,5,5,2,2,10,5,5,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_high_confidence_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,1,0,4,3,night,high_confidence_shadow,,,2,0,4,4,235,0,5,5,1,2,1,villager,high_confidence_shadow_existing_rule_executed,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,high_confidence_shadow,1,0.75,3,3,4,0.021021157758532916,2,0,4,0,4,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.0,0.002376902850612502,1,mixed_wolf_deception_strategy,1,0,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule_round_1_decision_1,1,wolf_kill,in_distribution,0,3,3,2,8,7,7,7,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,1,0.0,0,0,3,7,night,existing_rule,,,0,0,1,3,235,1,3,3,1,6,6,seer,existing_rule_control,,0,,2,final_test,0,existing_rule,0,0.3333333333333333,1,3,,0.0021547735121989486,3,0,3,0,0,1,1,village,0,0,0,3,0,0
1,1,existing_rule,0.0,0.002376902850612502,1,mixed_wolf_deception_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule_round_2_decision_2,2,wolf_kill,mild_shift,0,5,5,2,8,8,8,8,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule,1,1,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,1,0.0,0,1,3,5,night,existing_rule,,,1,0,2,3,235,1,5,5,1,4,4,hunter,existing_rule_control,,0,,2,final_test,0,existing_rule,0,0.3333333333333333,1,3,,0.003442496269986828,3,0,3,0,0,1,1,village,0,0,0,3,0,0
10,10,existing_rule,0.0,0.002376902850612502,1,mixed_wolf_deception_strategy,3,0,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule_round_3_decision_3,3,wolf_kill,strong_shift,0,7,7,2,8,4,4,4,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,1,0.0,0,0,3,4,night,existing_rule,,,2,0,3,3,235,1,7,7,1,3,2,villager,existing_rule_control,,0,,2,final_test,0,existing_rule,0,0.3333333333333333,1,3,,0.0015334387696517293,3,0,3,0,0,1,1,village,0,0,0,3,0,0
1,1,frozen_ml,0.0,0.014503725348698288,1,mixed_wolf_deception_strategy,1,1,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only_round_1_decision_1,1,wolf_kill,in_distribution,0,3,3,2,8,7,7,7,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,1,0.0,0,0,4,7,night,ml_first_kill_only,,,0,0,1,4,235,1,7,7,1,4,1,villager,first_eligible_decision_uses_ml,,0,,2,final_test,1,ml_first_kill_only,0,0.5,2,4,4,0.0021547735121989486,3,1,4,0,0,0,2,wolf,0,0,0,4,1,1
1,1,existing_rule,0.0,0.014503725348698288,1,mixed_wolf_deception_strategy,2,1,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only_round_2_decision_2,2,wolf_kill,mild_shift,0,3,3,2,8,8,8,8,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,1,0.0,0,1,4,5,night,ml_first_kill_only,,,1,1,2,4,235,1,3,3,1,3,4,seer,after_first_decision_revert_to_existing_rule,,0,,2,final_test,0,ml_first_kill_only,0,0.5,2,4,4,0.014501132637294023,3,1,4,0,0,0,2,wolf,0,0,0,4,1,1
10,10,existing_rule,0.0,0.014503725348698288,1,mixed_wolf_deception_strategy,3,1,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only_round_3_decision_3,3,wolf_kill,strong_shift,0,5,5,2,5,4,4,4,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only,1,1,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,1,0.0,0,0,4,4,night,ml_first_kill_only,,,2,1,3,4,235,1,5,5,1,1,3,hunter,after_first_decision_revert_to_existing_rule,,0,,2,final_test,0,ml_first_kill_only,0,0.5,2,4,4,0.003507348122222309,3,1,4,0,0,0,2,wolf,0,0,0,4,1,1
10,10,existing_rule,0.0,0.014503725348698288,1,mixed_wolf_deception_strategy,3,1,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only_round_4_decision_4,4,wolf_kill,strong_shift,0,8,8,2,9,8,8,8,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,1,0.0,1,0,4,2,night,ml_first_kill_only,,,3,1,4,4,235,1,8,8,1,2,1,villager,after_first_decision_revert_to_existing_rule,,0,,2,final_test,0,ml_first_kill_only,0,0.5,2,4,4,0.03785164712307787,3,1,4,0,0,0,2,wolf,0,0,0,4,1,1
1,1,frozen_ml,0.0,0.014503725348698288,1,mixed_wolf_deception_strategy,1,1,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill_round_1_decision_1,1,wolf_kill,in_distribution,0,3,3,2,8,7,7,7,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,1,0.0,0,0,4,7,night,ml_single_random_kill,,,0,0,1,4,235,1,7,7,1,4,1,villager,preselected_single_random_decision_uses_ml,,0,1,2,final_test,1,ml_single_random_kill,0,0.5,2,4,4,0.0021547735121989486,3,1,4,0,0,0,2,wolf,0,0,0,4,1,1
1,1,existing_rule,0.0,0.014503725348698288,1,mixed_wolf_deception_strategy,2,1,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill_round_2_decision_2,2,wolf_kill,mild_shift,0,3,3,2,8,8,8,8,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,1,0.0,0,1,4,5,night,ml_single_random_kill,,,1,1,2,4,235,1,3,3,1,3,4,seer,not_preselected_single_random_decision,,0,1,2,final_test,0,ml_single_random_kill,0,0.5,2,4,4,0.014501132637294023,3,1,4,0,0,0,2,wolf,0,0,0,4,1,1
10,10,existing_rule,0.0,0.014503725348698288,1,mixed_wolf_deception_strategy,3,1,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill_round_3_decision_3,3,wolf_kill,strong_shift,0,5,5,2,5,4,4,4,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill,1,1,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,1,0.0,0,0,4,4,night,ml_single_random_kill,,,2,1,3,4,235,1,5,5,1,1,3,hunter,not_preselected_single_random_decision,,0,1,2,final_test,0,ml_single_random_kill,0,0.5,2,4,4,0.003507348122222309,3,1,4,0,0,0,2,wolf,0,0,0,4,1,1
10,10,existing_rule,0.0,0.014503725348698288,1,mixed_wolf_deception_strategy,3,1,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill_round_4_decision_4,4,wolf_kill,strong_shift,0,8,8,2,9,8,8,8,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,1,0.0,1,0,4,2,night,ml_single_random_kill,,,3,1,4,4,235,1,8,8,1,2,1,villager,not_preselected_single_random_decision,,0,1,2,final_test,0,ml_single_random_kill,0,0.5,2,4,4,0.03785164712307787,3,1,4,0,0,0,2,wolf,0,0,0,4,1,1
1,1,frozen_ml,0.0,0.004964082790546276,1,mixed_wolf_deception_strategy,1,1,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills_round_1_decision_1,1,wolf_kill,in_distribution,0,3,3,2,8,7,7,7,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,0,0.0,0,0,4,7,night,ml_first_two_kills,,,0,0,1,4,235,1,7,7,1,4,1,villager,first_two_eligible_decisions_use_ml,,0,,2,final_test,1,ml_first_two_kills,0,0.75,3,4,,0.0021547735121989486,4,2,4,0,0,1,1,village,0,0,0,4,0,0
1,1,frozen_ml,0.0,0.004964082790546276,1,mixed_wolf_deception_strategy,2,2,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills_round_2_decision_2,2,wolf_kill,strong_shift,0,3,3,2,8,8,8,8,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,0,0.0,0,1,4,5,night,ml_first_two_kills,,,1,1,2,4,235,1,8,8,1,1,1,villager,first_two_eligible_decisions_use_ml,,0,,2,final_test,1,ml_first_two_kills,0,0.75,3,4,,0.014501132637294023,4,2,4,0,0,1,1,village,0,0,0,4,0,0
10,10,existing_rule,0.0,0.004964082790546276,1,mixed_wolf_deception_strategy,3,2,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills_round_3_decision_3,3,wolf_kill,strong_shift,0,3,3,2,4,4,4,4,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,0,0.0,0,1,4,4,night,ml_first_two_kills,,,2,2,3,4,235,1,3,3,1,4,3,seer,after_two_decisions_revert_to_existing_rule,,0,,2,final_test,0,ml_first_two_kills,0,0.75,3,4,,0.0028995787057820577,4,2,4,0,0,1,1,village,0,0,0,4,0,0
10,10,existing_rule,0.0,0.004964082790546276,1,mixed_wolf_deception_strategy,4,2,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills_round_4_decision_4,4,wolf_kill,strong_shift,0,5,5,2,4,4,4,4,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills,1,1,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,0,0.0,0,1,4,3,night,ml_first_two_kills,,,3,2,4,4,235,1,5,5,1,3,2,hunter,after_two_decisions_revert_to_existing_rule,,0,,2,final_test,0,ml_first_two_kills,0,0.75,3,4,,0.0003008463069100742,4,2,4,0,0,1,1,village,0,0,0,4,0,0
1,1,frozen_ml,0.0,0.0074515425421699255,1,mixed_wolf_deception_strategy,1,1,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml_round_1_decision_1,1,wolf_kill,in_distribution,0,3,3,2,8,7,7,7,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,0,0.0,0,0,4,7,night,continuous_frozen_ml,,,0,0,1,4,235,0,7,7,1,4,1,villager,continuous_frozen_ml,,0,,1,final_test,1,continuous_frozen_ml,0,0.75,3,4,,0.0021547735121989486,4,4,4,0,0,1,1,village,0,0,0,4,0,0
1,1,frozen_ml,0.0,0.0074515425421699255,1,mixed_wolf_deception_strategy,2,2,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml_round_2_decision_2,2,wolf_kill,strong_shift,0,3,3,2,8,8,8,8,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,0,0.0,0,1,4,5,night,continuous_frozen_ml,,,1,1,2,4,235,0,8,8,1,1,1,villager,continuous_frozen_ml,,0,,1,final_test,1,continuous_frozen_ml,0,0.75,3,4,,0.014501132637294023,4,4,4,0,0,1,1,village,0,0,0,4,0,0
10,10,frozen_ml,0.0,0.0074515425421699255,1,mixed_wolf_deception_strategy,3,3,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml_round_3_decision_3,3,wolf_kill,strong_shift,0,3,3,2,4,4,4,4,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,0,0.0,0,1,4,4,night,continuous_frozen_ml,,,2,2,3,4,235,0,4,4,1,1,1,villager,continuous_frozen_ml,,0,,1,final_test,1,continuous_frozen_ml,0,0.75,3,4,,0.0028995787057820577,4,4,4,0,0,1,1,village,0,0,0,4,0,0
10,10,frozen_ml,0.0,0.0074515425421699255,1,mixed_wolf_deception_strategy,4,4,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml_round_4_decision_4,4,wolf_kill,strong_shift,0,3,3,2,5,5,5,5,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml,1,1,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,0,0.0,0,1,4,3,night,continuous_frozen_ml,,,3,3,4,4,235,0,5,5,1,2,1,hunter,continuous_frozen_ml,,0,,1,final_test,1,continuous_frozen_ml,0,0.75,3,4,,0.010250685313404673,4,4,4,0,0,1,1,village,0,0,0,4,0,0
1,1,existing_rule,0.0,0.002376902850612502,1,mixed_wolf_deception_strategy,1,0,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow_round_1_decision_1,1,wolf_kill,in_distribution,0,3,3,2,8,7,7,7,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,1,0.0,0,0,3,7,night,existing_with_ml_shadow,50398667afc0d91f9b47433a5eb4e42b572ace392b832bcc4b8d539206fd0656,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow_round_1_decision_1,0,0,1,3,235,1,3,3,1,6,6,seer,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.3333333333333333,1,3,,0.0021547735121989486,3,0,3,0,3,1,1,village,0,0,0,3,0,0
1,1,existing_rule,0.0,0.002376902850612502,1,mixed_wolf_deception_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow_round_2_decision_2,2,wolf_kill,mild_shift,0,5,5,2,8,8,8,8,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow,1,1,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy,1,0.0,0,1,3,5,night,existing_with_ml_shadow,3411242339d4a0d2a6064c4c585601bc992791be357ee92cb9efc021fa6cbe90,stage2b_seed_235_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow_round_2_decision_2,1,0,2,3,235,1,5,5,1,4,4,hunter,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.3333333333333333,1,3,,0.003442496269986828,3,0,3,0,3,1,1,village,0,0,0,3,0,0
